link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Philodromidae,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Callitula ferrierei,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Thomisidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agelenidae,Delphacinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Empididae,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Haplothrips sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Zygoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pisaura mirabilis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Phlaeothripidae phyto,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Phlaeothripidae pred,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha pinicola,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Trichopterna thorelli,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Gnathonarium dentatum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Gnathonarium dentatum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Thripidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Tibellus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Lema melanopus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Fulgoroidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Cicadina,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Chironomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnathidae,Thripidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Haematopota sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Marpissa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Trichopterna thorelli,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nabidae,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Empididae,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Gnathonarium dentatum,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Swammerdamella brevicornis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Episyrphus balteatus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nabidae,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Marpissa sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Sarcophagidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Chrysopidae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Clubiona stagnatilis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Coenagrion sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Limnobaris dolorosa,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Sepedon spinipes,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Philodromus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Chartoscirta cincta,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Muscidae copro,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Muscidae flor,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Meioneta rurestris,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Lepidoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Sciaridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Zygoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Delphacinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Delphacinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Delphacinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromus sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pirata piraticus,Vertigo antivertigo,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Nemotelus pantherinus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Rhinophoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Empididae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Microphysidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Rhopalum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Delphacinae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agonum viduum,Oxychilus cellarius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Clubiona sp,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Philodromidae,Phoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Haplothrips sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agonum viduum,Trichia sericea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus latifrons,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Sarcophagidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tetragnathidae,Cicadoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Clubiona stagnatilis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion pictum,Coenagrion sp,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Nestus carbonarius,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Leptoceridae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Dolomedes fimbriatus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Lema melanopus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Thomisidae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Araneidae,Sphaerocidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Conocephalus dorsalis,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Agonum viduum,Stagnicola corvus,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Limnia paludicola,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Theridion impressum,Mythimna straminea,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Ceratopogonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1",,,,,,
