link.citation,con.taxonomy,res.taxonomy,foodweb.name,,,,,,
Cattin Blandenier (2004),Hybotidae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Argyra vestita,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tettigoniidae,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Zygoptera,Chrysotoxum sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Bryaxis sp,Trogophloeus corticinus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Zora spinimana,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lepthyphantes tenuis,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Tetrastichus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneidae,Chrysotus cilipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneidae,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Araneidae,Teuchophorus calcaratus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Araneae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Opilionida,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetragnatha sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Zelotes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Zelotes sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Arctosa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Tibellus maritimus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Chrysomelidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Lesteva sicula,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Tetragnatha sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Pachygnatha sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Staphylinidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Herina parva,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Tetramorium sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Linyphiidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Delphacidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Dryops auriculatus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Anacaena limbata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Xysticus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Pardosa prativaga,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Larinioides sp,Pherbina coryleti,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Teuchophorus calcaratus,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion sp,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Pardosa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Sitticus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Antistea elegans,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Paederus riparius,Pterostichus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Antistea elegans,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus sp,Cantharis fulvicollis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Argiope bruennichi,Ichneumonidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Antistea elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Araneae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Staphylinidae,Opilionida,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Herina frondescentiae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Marpissa radiata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Jassidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Chrysotus cilipes,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Teuchophorus calcaratus,Ephydridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Hercostomus assimilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Psychodidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Pelochares versicolor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridiidae,Aphidoidea,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Apis mellifera L.,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Bathyphantes gracilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Lepthyphantes tenuis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Silometopus elegans,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Neoscona adianta,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Chrysopidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Diplocampa assimile,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Cantharis fulvicollis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Pirata latitans,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Pirata tenuitarsis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Trochosa sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Neoscona adianta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridiidae,Brachygluta sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Chaetocnema confusa,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Platystethus nodifrons,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Clubiona sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Zora spinimana,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Marpissa radiata,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Pteronemobius heydenii,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Walckenaeria nudipalpis,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Lycosidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Chloropidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Walckenaeria nudipalpis,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Dolomedes sp,Oedemera nobilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Hypostenus sp,Heteroptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Staphylinidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lathrobium fovalum,Pachygnatha sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Staphylinidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Ligidium hypnorum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gnathonarium dentatum,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetramorium sp,Zora spinimana,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Clubiona sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridiidae,Erichsonius cinerascens,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridiidae,Stilicus rufipes,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridiidae,Trogophloeus corticinus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Trichoptera,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Chartoscirta cincta,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Gnathonarium dentatum,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Anacaena limbata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Xysticus sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Pirata sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Propylaea quatuordecimpunctata,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Dryops auriculatus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Dryops auriculatus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Chartoscirta cincta,Stratiomyidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Thomisidae,Pelochares versicolor,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Dolichopus nubilius,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Xysticus sp,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Lesteva sicula,Zora spinimana,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Stilicus rufipes,Walckenaeria nudipalpis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Gabrius fermoralis,Pachybrachius sp,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Pisaura mirabilis,Pentatomidae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Coenagrion pulchellum,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Theridion sp,Hebrus pusillus,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tetartopeus terminatum,Cicadella viridis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Calliphoridae,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
Cattin Blandenier (2004),Tibellus maritimus,Pisaura mirabilis,"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1",,,,,,
